Decile,Total_DL,Total_Data
6,566269177.0,597314369.0
6,550781693.0,595968423.0
7,650200562.0,680415023.0
6,583869448.0,627970338.0
8,795632707.0,825930723.0
9,848516629.0,889682930.0
5,470060257.0,510368070.0
3,315185440.0,352249472.0
9,793640425.0,844558307.0
4,436154305.0,483564297.0
6,562141789.0,594720760.0
7,672802879.0,709045078.0
9,828837080.0,880653908.0
8,761720841.0,798430616.0
4,421428507.0,449499320.0
4,472364749.0,491938628.0
6,593093523.0,646193128.0
1,107701807.0,158223483.0
0,101923220.0,128124162.0
5,495509960.0,520801520.0
4,371454495.0,416351976.0
6,634570960.0,658628646.0
9,817408007.0,845510080.0
6,542288251.0,587025087.0
1,188420103.0,234839347.0
6,601387120.0,637437254.0
3,303379842.0,355231818.0
2,225947741.0,262679257.0
4,431234306.0,471143805.0
0,38803648.0,91718949.0
7,715301033.0,742803347.0
4,412230816.0,459142660.0
2,258933767.0,290881999.0
6,582951384.0,627962145.0
4,381851256.0,428502446.0
3,299176458.0,343007187.0
1,207082110.0,234691430.0
5,490691761.0,551176216.0
7,639047760.0,673074336.0
7,672029849.0,732012661.0
4,415702963.0,451568953.0
5,548505889.0,566041682.0
7,645921825.0,695955840.0
9,827165044.0,886738701.0
9,834195906.0,880258545.0
5,525784306.0,565044007.0
4,419784189.0,478407034.0
5,529786039.0,578130289.0
9,836161747.0,863163780.0
6,542098048.0,582970867.0
8,751386135.0,798298456.0
5,521036657.0,568416271.0
1,195784987.0,232258373.0
3,321290779.0,357752958.0
5,541912844.0,577783073.0
0,111450588.0,153985446.0
5,479480013.0,536808097.0
5,479560027.0,528974622.0
3,279979004.0,327380023.0
3,349758907.0,386562214.0
1,118591983.0,169544502.0
2,259470783.0,305441142.0
2,275029373.0,309761401.0
6,564517768.0,596722542.0
6,581797442.0,604873456.0
6,620884708.0,649164675.0
3,343740547.0,363879099.0
2,218777189.0,244813089.0
5,493196894.0,537592724.0
2,276992306.0,312758930.0
6,563617016.0,612700788.0
3,293739526.0,338758012.0
5,467669624.0,504211634.0
9,853326630.0,886394623.0
7,703992277.0,744751564.0
1,199910697.0,215571542.0
7,679312014.0,725628290.0
3,309792925.0,347224888.0
0,101863118.0,151105941.0
8,727490006.0,764507183.0
8,727892452.0,757400310.0
3,377964317.0,392241489.0
9,847904818.0,878451415.0
4,389718796.0,421036655.0
8,702901414.0,755530759.0
4,407460123.0,443341785.0
8,774642585.0,819473070.0
0,44718432.0,99361443.0
3,329088784.0,356975247.0
3,339100693.0,374430028.0
0,64757982.0,95552951.0
7,611954335.0,667329928.0
2,192125145.0,250220520.0
7,719085273.0,746849539.0
0,51504953.0,64750158.0
6,540749928.0,583859264.0
5,494536798.0,514678884.0
2,288673183.0,322710461.0
3,292692396.0,345912280.0
8,768394200.0,805288549.0
8,711014471.0,760887443.0
2,276163467.0,314545766.0
5,469010578.0,500573384.0
5,532490450.0,554315999.0
0,37228016.0,85061500.0
3,326214840.0,371388228.0
8,799495700.0,829791003.0
7,654093632.0,697872196.0
9,873834752.0,932637420.0
8,730518012.0,763586308.0
2,243105693.0,279369548.0
6,584624418.0,627923491.0
5,475482745.0,533710414.0
1,177053695.0,198732532.0
2,225799551.0,254636546.0
2,268177448.0,309173188.0
9,820553967.0,872210790.0
0,41896018.0,79811383.0
2,258333025.0,297211005.0
6,562468785.0,608822627.0
1,178357094.0,216517892.0
9,819992547.0,849144686.0
1,192946943.0,228494652.0
6,612292928.0,651308687.0
7,683078281.0,707440405.0
3,287426106.0,342763470.0
4,412180502.0,438304803.0
7,634677024.0,673183821.0
7,657745091.0,707797497.0
7,650876567.0,704915619.0
1,187908329.0,223839037.0
5,493086971.0,509610796.0
5,473995190.0,514023518.0
6,562683535.0,599007640.0
5,487939857.0,527067255.0
6,554053517.0,605292047.0
9,816019479.0,839969661.0
2,220869693.0,265554832.0
1,149238659.0,175536790.0
7,681654784.0,725248557.0
4,471249887.0,492886694.0
8,710466036.0,765127063.0
4,409153733.0,453136292.0
8,782371147.0,807037763.0
1,108547153.0,167729536.0
4,373519738.0,413035685.0
5,469741245.0,510765445.0
5,508354130.0,552197552.0
6,565251769.0,604251904.0
2,255588808.0,300594538.0
0,69559093.0,110404933.0
4,456994290.0,496295360.0
1,182777301.0,238914140.0
3,323378176.0,369499731.0
2,236752882.0,266659898.0
5,536161784.0,571655744.0
4,445880335.0,497962169.0
2,250721520.0,286880244.0
8,754210176.0,801216503.0
3,325926380.0,389831540.0
2,209945917.0,257205358.0
8,726916174.0,783519772.0
8,753437505.0,810140275.0
2,205043568.0,253541518.0
9,832035714.0,900024018.0
2,246792607.0,298787283.0
2,218406554.0,281301533.0
5,494439606.0,534034895.0
1,181381777.0,220327638.0
0,114059705.0,154995840.0
5,532849207.0,563334198.0
7,685752974.0,731753869.0
1,196439642.0,227516929.0
5,478104660.0,531022914.0
3,320317749.0,362698445.0
5,476689815.0,514066499.0
9,817075866.0,849950056.0
8,748665196.0,777501741.0
8,796422026.0,829555069.0
2,228601279.0,277342535.0
6,619734959.0,652916346.0
1,105285910.0,158120658.0
6,617237749.0,663213603.0
5,504193494.0,539214344.0
2,238390016.0,289308988.0
3,349209791.0,374579823.0
4,434602174.0,469579296.0
8,762244531.0,788064938.0
4,421737326.0,468303685.0
1,166018450.0,205591169.0
6,567629810.0,619551565.0
8,761985286.0,818679316.0
0,90823720.0,143303485.0
8,773372608.0,812922867.0
9,795543719.0,846559954.0
2,261466770.0,300578930.0
1,160294035.0,191645689.0
1,161138297.0,196057126.0
4,434356906.0,472927620.0
2,237159878.0,282592975.0
6,550303240.0,604014415.0
2,201634866.0,270943497.0
9,835958333.0,895053154.0
7,670034446.0,694802647.0
4,440951655.0,476244316.0
3,368598224.0,402299432.0
9,791455968.0,836052283.0
9,835376419.0,875608979.0
2,293708631.0,324077984.0
4,453506540.0,491553909.0
7,721913659.0,750303013.0
6,587420698.0,623391188.0
3,313435712.0,351204647.0
9,841918711.0,891850010.0
8,695020270.0,758660913.0
3,354721107.0,376213397.0
1,183176281.0,230880866.0
5,479912934.0,503914752.0
5,468648878.0,531307058.0
8,739265165.0,789255266.0
8,756166168.0,806366374.0
8,795902678.0,820981839.0
9,809780632.0,846187375.0
7,700760497.0,746042522.0
9,788832620.0,838549957.0
4,432788335.0,484747517.0
1,117866994.0,165824768.0
5,500409743.0,528733920.0
4,424199865.0,471981172.0
0,27479751.0,64864722.0
3,356252773.0,373874498.0
4,433829251.0,489792118.0
1,137689987.0,177714059.0
1,184118264.0,230529414.0
2,208183559.0,244286576.0
6,616927117.0,661532654.0
3,335574537.0,373222719.0
2,242596363.0,288241253.0
4,427281014.0,476036695.0
9,829438632.0,848861423.0
4,396190300.0,435314701.0
0,89478198.0,143179652.0
0,68500863.0,125213948.0
4,401491591.0,427331959.0
1,122310641.0,166327068.0
4,379341785.0,411912220.0
4,422884120.0,463661974.0
3,366674298.0,406164988.0
0,42035228.0,82461633.0
4,433634218.0,478018736.0
4,382809551.0,432066880.0
8,739984146.0,791664488.0
0,96574573.0,140149021.0
6,624288264.0,640854402.0
8,773519410.0,816622073.0
9,812932566.0,853801162.0
8,763768840.0,799299982.0
2,219647655.0,250737062.0
2,243641395.0,287499192.0
7,671206030.0,721526622.0
7,662619485.0,690771329.0
3,311230340.0,353582868.0
7,626854805.0,665856943.0
6,611174836.0,663647827.0
5,501761399.0,535624812.0
6,586785321.0,629655572.0
2,260348249.0,296834955.0
9,842700471.0,893791995.0
7,684844345.0,713328234.0
5,481821273.0,538891311.0
8,771871761.0,805753289.0
7,663357436.0,687272124.0
2,277727756.0,306280186.0
3,336268740.0,372663266.0
8,761689561.0,786212084.0
1,163391923.0,212479847.0
8,739955452.0,785270064.0
2,244641945.0,292558705.0
9,813477161.0,835245930.0
3,347814917.0,396311725.0
7,717901515.0,746834741.0
7,618408204.0,669408617.0
2,251152781.0,272421677.0
2,190601793.0,246223019.0
1,160057003.0,217566948.0
1,181043688.0,199239647.0
1,126218927.0,171805220.0
8,777454034.0,803700507.0
8,807137539.0,826321823.0
8,734002883.0,771641217.0
8,741237307.0,798766409.0
5,479452828.0,524296154.0
8,705915316.0,753342663.0
4,381414408.0,419923691.0
1,99886913.0,162598297.0
5,477041495.0,506159716.0
8,779205123.0,826888980.0
9,791144268.0,848009850.0
9,860044447.0,894447013.0
2,209218006.0,262982801.0
9,820655982.0,850977069.0
8,760720008.0,802933844.0
9,805621175.0,858072113.0
6,565056856.0,600356289.0
7,722163913.0,746578443.0
5,447316819.0,502882090.0
0,89030001.0,131819878.0
7,621355682.0,676402818.0
1,157044059.0,180156350.0
4,406458552.0,440109975.0
3,329568297.0,363467743.0
6,600028815.0,622502984.0
5,471684296.0,517802661.0
9,851115031.0,884605183.0
5,495766019.0,554034180.0
4,413746617.0,442738615.0
3,338365904.0,374464308.0
9,821050925.0,839508956.0
0,97690429.0,117612244.0
3,302448799.0,351024013.0
0,87693009.0,122390592.0
6,551225484.0,588111100.0
1,161334625.0,214273329.0
9,822879099.0,860524406.0
0,101248546.0,135689569.0
8,730515548.0,763235934.0
5,479100565.0,519221545.0
0,70454198.0,118392594.0
1,180834130.0,213403447.0
0,50941815.0,96023761.0
9,846749439.0,884406022.0
2,215878478.0,250067945.0
4,388423089.0,458692709.0
0,89450291.0,139049930.0
3,329767054.0,374776745.0
1,132817386.0,177105427.0
6,616537327.0,648256094.0
7,656064108.0,679988456.0
9,860790370.0,886236253.0
4,445532276.0,465286573.0
9,845641183.0,867612415.0
3,336465365.0,377622233.0
9,846470738.0,878796740.0
2,218981507.0,249591862.0
1,173512980.0,231525909.0
9,841296592.0,887609989.0
1,200568568.0,240442365.0
9,892064055.0,927605899.0
9,839923705.0,880185672.0
2,251442290.0,278889481.0
2,229900406.0,269059925.0
7,658486692.0,690808941.0
3,325621505.0,359571327.0
8,765105159.0,831098634.0
2,208111839.0,244378724.0
6,552330268.0,587486017.0
2,231202469.0,265176882.0
9,802013297.0,848863603.0
3,357119546.0,395111884.0
9,872404825.0,908810741.0
3,323743255.0,368662721.0
9,854553864.0,901397335.0
1,103468269.0,164024364.0
8,760896110.0,820890686.0
3,389926405.0,407275155.0
2,275988465.0,317917094.0
9,845889715.0,880181593.0
1,156065109.0,203186562.0
8,707475179.0,760246090.0
2,285971480.0,309424206.0
7,705183067.0,728600638.0
9,819399258.0,876818988.0
4,411556085.0,448377677.0
0,35459364.0,69103409.0
7,667078404.0,702927124.0
6,580035006.0,617206127.0
1,153395809.0,195691158.0
7,678711895.0,731812335.0
6,530980091.0,602209281.0
4,438753581.0,469628046.0
6,588369906.0,626895806.0
8,717628497.0,750838233.0
3,330110070.0,383897046.0
9,808097032.0,849733215.0
6,583784226.0,622529987.0
9,862914528.0,929020853.0
0,110405270.0,145690574.0
6,583130779.0,624622748.0
3,293515902.0,351074479.0
6,610686258.0,660702033.0
4,387070039.0,432645019.0
0,85174727.0,135549522.0
3,299529761.0,350302439.0
2,259099394.0,300347313.0
1,140191613.0,182941882.0
0,68866399.0,121176990.0
2,237376686.0,279310937.0
3,330227436.0,399066431.0
2,215396285.0,274450959.0
6,586033435.0,628986819.0
9,802340156.0,838518410.0
5,523200931.0,579646500.0
3,367834111.0,410244271.0
8,791179979.0,827253444.0
5,483353277.0,532096465.0
0,112696232.0,135397021.0
6,589088286.0,610721845.0
3,335244896.0,385468552.0
2,236986114.0,281439655.0
0,56636220.0,77750499.0
4,415406401.0,453392200.0
4,453461004.0,490987933.0
9,865456194.0,899703098.0
8,734569415.0,778634312.0
9,816600537.0,847660154.0
7,694362140.0,731572365.0
8,736333528.0,776765875.0
1,124000185.0,188246790.0
2,207417122.0,249691001.0
6,556334954.0,603997618.0
3,337372282.0,364497901.0
2,271711458.0,314945894.0
6,576676877.0,630751870.0
8,723892976.0,779080708.0
3,302173555.0,341589074.0
0,68788246.0,111406203.0
4,385060663.0,449949883.0
9,798210119.0,834225478.0
0,94315078.0,134317150.0
7,629945437.0,690313515.0
9,847380650.0,887619741.0
9,854974006.0,917729752.0
2,281806787.0,314480557.0
4,369996471.0,427693979.0
8,737398313.0,781018627.0
6,549658054.0,592413363.0
9,845858963.0,898980323.0
6,600228844.0,635767067.0
0,58202072.0,97146870.0
1,200511817.0,235726682.0
6,622663669.0,661734816.0
6,576063117.0,603086425.0
7,675630753.0,709434508.0
0,35721093.0,67161576.0
2,292392265.0,323153526.0
7,610780925.0,664808240.0
9,854028497.0,882528366.0
5,466790588.0,521335827.0
3,286697232.0,338613303.0
5,519858422.0,567740708.0
5,520748196.0,569195099.0
8,788121567.0,831028997.0
9,810438588.0,856715060.0
4,435363036.0,475035274.0
7,656636557.0,673459465.0
4,459103837.0,478623469.0
8,768374168.0,814098874.0
0,98668069.0,130521723.0
0,77514831.0,105931460.0
8,705719606.0,754497710.0
4,418039049.0,446734020.0
0,64682273.0,113560357.0
8,748144822.0,791240958.0
9,831324359.0,871049558.0
8,729035987.0,779991571.0
0,61195285.0,101102364.0
2,234490901.0,254409992.0
1,147848741.0,202862396.0
3,268121840.0,326535788.0
9,849190353.0,912677645.0
5,476153154.0,524822898.0
9,846057591.0,881450568.0
8,763053985.0,798155297.0
9,809634874.0,839262167.0
9,811818644.0,859876557.0
6,578950574.0,626222978.0
0,41146563.0,84225899.0
5,493092787.0,539963011.0
6,626391591.0,663185638.0
0,102267811.0,126661316.0
0,116025345.0,146451922.0
7,605546218.0,665213011.0
6,536836518.0,597187899.0
9,820712132.0,850270255.0
2,225391646.0,277058679.0
5,458056898.0,507561516.0
7,717147371.0,740388016.0
5,475788621.0,499585331.0
5,499146070.0,527183057.0
4,374366924.0,420029798.0
1,147191229.0,198732120.0
4,433237107.0,464983838.0
3,293546336.0,338986780.0
4,398973373.0,421486077.0
1,98683943.0,162829354.0
1,134400656.0,175599935.0
8,733921297.0,783373663.0
3,335110573.0,378016085.0
9,844803054.0,885130410.0
0,51283628.0,103096155.0
0,52629349.0,68137219.0
1,147422338.0,189933288.0
9,877231664.0,904053601.0
7,626612994.0,687002882.0
5,472649701.0,521871481.0
0,35510346.0,76199221.0
7,626713056.0,681239045.0
9,835235457.0,876194572.0
3,330771319.0,367392181.0
3,305693819.0,341651806.0
9,860700153.0,910258464.0
9,850775114.0,884906998.0
9,827996640.0,845148643.0
0,25934579.0,68427572.0
7,628614811.0,679585316.0
5,477456421.0,506690199.0
0,53186489.0,100845513.0
7,619048241.0,678543924.0
5,500246915.0,519681889.0
6,564986806.0,601585429.0
0,51984006.0,92866611.0
2,247363265.0,283165448.0
8,779201648.0,822994122.0
0,34846262.0,84271833.0
7,684926048.0,702979954.0
5,474184891.0,518144686.0
0,32247950.0,76783597.0
2,239500962.0,276603092.0
2,209538554.0,247710971.0
9,805594904.0,845733273.0
4,433325707.0,459742054.0
2,248208093.0,293404821.0
0,101828795.0,119807138.0
5,490160586.0,528099101.0
3,307969046.0,346979671.0
1,148308593.0,199419005.0
2,233702731.0,279386181.0
5,513953162.0,558370394.0
9,868980373.0,906502259.0
6,583170620.0,624558575.0
0,114800438.0,150871200.0
4,409121074.0,451341974.0
0,120147371.0,150731540.0
9,822253839.0,864175870.0
4,430520441.0,459403459.0
6,609636438.0,647892476.0
4,378332827.0,415115478.0
5,478714165.0,533250388.0
7,666315418.0,702913815.0
3,267055391.0,329899302.0
3,312410118.0,337767635.0
7,665016434.0,685763670.0
9,812831061.0,841956454.0
3,343629168.0,375132537.0
4,391654687.0,438442948.0
5,497042807.0,531512863.0
5,482967004.0,521034834.0
5,454042252.0,504143136.0
8,757054391.0,790022159.0
5,517209000.0,566708985.0
0,46973013.0,85456370.0
8,700893004.0,754121770.0
6,615321834.0,654217351.0
5,522651046.0,559761247.0
7,700308896.0,741222934.0
9,818965799.0,858348864.0
7,606677921.0,666855462.0
4,369759668.0,418364746.0
0,53372431.0,86439155.0
8,788523243.0,816924625.0
4,407949563.0,447765328.0
1,153102691.0,196424461.0
4,401788845.0,436465342.0
6,591430128.0,619083590.0
1,192899622.0,242333873.0
1,128194870.0,174454868.0
8,754990775.0,771354587.0
9,832076000.0,888992876.0
9,774433854.0,836736092.0
0,69706030.0,101235164.0
1,161845306.0,193057001.0
2,261659372.0,274922688.0
6,594389749.0,634586331.0
7,660193465.0,680646003.0
7,686051312.0,719269270.0
0,51698063.0,100342489.0
2,239244110.0,272867873.0
8,770737409.0,816646139.0
7,632568599.0,664654354.0
7,680721260.0,748780804.0
4,416212204.0,460525894.0
0,94198699.0,134195474.0
7,660030784.0,673728221.0
3,308663078.0,362889036.0
4,412276216.0,454255893.0
7,686790726.0,724933100.0
1,154554580.0,194674435.0
4,436195394.0,465916626.0
8,728229943.0,769397648.0
6,527342790.0,596719254.0
3,362111972.0,399156974.0
9,829102577.0,869522672.0
3,311902552.0,352562914.0
9,876092671.0,910624183.0
1,124725092.0,158334928.0
0,55947083.0,99114237.0
5,473148931.0,523682105.0
3,289828280.0,341091062.0
2,265144351.0,314519738.0
2,279102345.0,307866669.0
5,511349401.0,564296063.0
0,62105401.0,112138131.0
6,564914657.0,626010525.0
8,738505332.0,792611816.0
8,718446390.0,757984572.0
9,813132437.0,835939519.0
6,558704040.0,610165754.0
5,471899705.0,526816082.0
4,375702933.0,432891079.0
0,122699635.0,157132229.0
9,810851583.0,867856725.0
4,443066223.0,493928059.0
7,646325856.0,688145243.0
9,782994061.0,834254209.0
9,784871929.0,843606125.0
3,284461105.0,328413885.0
4,467217764.0,493452010.0
4,413318950.0,474503351.0
7,617473782.0,675867757.0
8,782554556.0,809660362.0
5,472974952.0,511987162.0
2,237399458.0,294601620.0
2,266777853.0,318998726.0
5,476541899.0,506933343.0
6,611731500.0,655867668.0
4,457596832.0,494305741.0
3,283961696.0,326449589.0
1,137703778.0,170632603.0
5,460081909.0,511371700.0
6,557533522.0,610435219.0
7,709610138.0,738685443.0
6,568089808.0,610010644.0
7,634756249.0,682227410.0
3,289686316.0,331446567.0
4,433279987.0,472443711.0
5,556210887.0,573022908.0
8,795383886.0,815380499.0
9,887192931.0,947827452.0
0,72778661.0,100798688.0
3,283176005.0,330554828.0
3,304915240.0,331382887.0
9,842611596.0,869768242.0
3,363616800.0,383322776.0
0,108051576.0,141571857.0
6,556915239.0,592803874.0
2,247609626.0,299156708.0
8,768805606.0,813467094.0
7,689800497.0,726012716.0
6,551680452.0,585267711.0
9,854960629.0,884818375.0
5,514193861.0,549409541.0
9,858261315.0,896248532.0
5,458272163.0,503196166.0
1,160954263.0,180887635.0
3,283207754.0,329438957.0
1,178233759.0,206264061.0
6,609191693.0,646550083.0
7,692126694.0,735650555.0
8,712179759.0,763400585.0
3,372597290.0,394780060.0
0,76037513.0,103907796.0
1,154571470.0,187436659.0
2,217951268.0,246963319.0
6,601933938.0,643850555.0
9,871492380.0,916393037.0
4,386820225.0,416129908.0
7,693003748.0,725795704.0
1,174357461.0,210686237.0
7,674756699.0,720072493.0
3,347501711.0,396153333.0
1,168075070.0,204961862.0
6,536935283.0,587385648.0
9,809534608.0,843885907.0
1,174944050.0,207915163.0
7,670350878.0,719821722.0
1,115027612.0,164528938.0
1,161102106.0,179622460.0
6,611208438.0,644273175.0
0,51630016.0,107461447.0
2,243062153.0,282621317.0
3,344378083.0,387094556.0
6,610386602.0,643928108.0
3,327134435.0,349532314.0
5,511737365.0,559605433.0
0,55583650.0,99237741.0
3,327489504.0,385120322.0
4,379856233.0,423557052.0
6,547245031.0,593265708.0
0,93993837.0,134634647.0
8,699077265.0,750580476.0
1,131124305.0,186640800.0
6,550517426.0,587956012.0
4,399918863.0,448442045.0
4,407765061.0,459296596.0
2,259628554.0,303301722.0
1,114187460.0,158670932.0
8,722664006.0,753624717.0
9,813025371.0,854158441.0
1,178716746.0,203572107.0
5,534075229.0,571447903.0
5,491430487.0,504740554.0
9,831797094.0,854964787.0
0,39797053.0,77581301.0
4,396101645.0,425429595.0
1,157737920.0,218842094.0
1,176407921.0,233465326.0
0,52231584.0,108547901.0
2,205406873.0,265014937.0
5,499582563.0,554723116.0
5,481492624.0,523891940.0
2,278046618.0,322016450.0
3,308480373.0,369437542.0
7,620785202.0,665455499.0
2,229962724.0,253061049.0
0,95001315.0,137445140.0
8,758958619.0,794958377.0
3,329855503.0,356589444.0
6,573150105.0,625926952.0
8,711669999.0,757259887.0
0,51479635.0,89024196.0
3,341685825.0,395118882.0
1,182708703.0,238340768.0
5,514558680.0,535086394.0
6,652303426.0,664266836.0
2,225369611.0,259451322.0
9,825643231.0,864839027.0
1,195011045.0,242374607.0
3,322483503.0,350622805.0
7,636359805.0,677580482.0
6,556820925.0,607870809.0
